0,0,-6.8,88.8,0,146.4
0,0,-6.8,88.9,0,159.1
0,0,-6.8,88.8,0,147.9
0,0,-6.8,88.8,0,152.7
0,0,-6.8,88.8,0,163.8
0,0,-6.8,88.8,0,177.6
0,0,-6.8,88.8,0.01,158.8
0,0,-6.8,88.8,0,164.7
0,0,-6.8,88.9,0,167.2
0,0,-6.7,88.8,0,166.8
0,0,-6.7,88.8,0,165.4
0,0,-6.7,89,0,161.9
0,0,-6.7,89,0,141
0,0,-6.8,88.9,0,157.1
0,0,-6.8,89.1,0,148
0,0,-6.7,89.3,0,159.6
0,0,-6.7,88.9,0,135.7
0,0,-6.7,88.5,0,136.5
0,0,-6.8,88.8,0,154.7
0,0,-6.7,88.7,0,176.2
0,0,-6.6,88.6,0,143
0,0,-6.6,88.7,0,134.8
0,0,-6.6,88.5,0,131.2
0,0,-6.6,88.7,0.01,147.2
0,0,-6.6,88.8,0,159
0,0,-6.6,88.6,0.01,151
0,0,-6.7,88.6,0.01,161.6
0,0,-6.7,88.9,0.01,148.3
0,0,-6.7,89,0.01,160.5
0,0,-6.7,88.7,0,155
0,0,-6.7,88.7,0.01,161.5
0,0,-6.7,88.8,0,152.6
0,0,-6.7,88.8,0.01,167.5
0,0,-6.7,88.7,0,145.1
0,0,-6.7,88.6,0,149
0,0,-6.8,88.5,0.01,183.9
0,0,-6.8,88.5,0,181.2
0,0,-6.8,88.3,0,163.3
0,0,-6.8,88.2,0,172.4
0,0,-6.8,88.3,0,161.9
0,0,-6.8,88.2,0,149.8
0,0,-6.8,88.2,0,160.9
0,0,-6.8,88.1,0,173.2
0,0,-6.9,88,0,180.8
0,0,-6.9,87.9,0,158.4
0,0,-6.9,87.8,0,150.7
0,1,-6.9,87.8,0,153.8
1,1,-6.9,87.6,0,151.8
2,2,-7,88,0,152
3,4,-7,88,0,152.7
5,6,-7,88.1,0,146.4
8,9,-7.1,87.9,0,137.1
12,13,-7.1,88,0.01,128.5
17,17,-7.1,88,0,139.9
21,21,-7.1,87.9,0,139.4
26,26,-7.1,87.8,0,138.3
32,30,-7.1,88,0,121.8
35,35,-7.1,87.9,0,146.8
42,41,-7.1,87.9,0,146.2
51,49,-7.1,88,0,153.8
60,56,-7,88,0,144.2
71,64,-7,88,0,145.2
80,70,-7,88,0,166.3
87,74,-7,88.1,0,153
92,79,-7,88.3,0,150.8
97,85,-7,88.4,0,142.4
108,93,-6.9,88.4,0,164.5
118,99,-6.9,88.3,0,170.9
132,109,-6.9,88.4,0,160.2
136,112,-6.8,88.2,0,160.6
147,120,-6.8,88,0,160.6
155,127,-6.8,88.1,0,170.5
165,131,-6.7,88.1,0,159.3
183,144,-6.3,88,0.01,163.1
198,155,-6.7,88.1,0,183.1
216,164,-6.7,88,0,173.5
226,170,-6.8,88.5,0,153.8
229,179,-6.6,87.8,0,154.4
237,189,-6.5,87.8,0,154.1
245,193,-6.4,87.6,0,154.3
242,193,-6.4,87.5,0,139
248,204,-6.3,87.4,0,128.2
259,209,-6.2,87.4,0,134.4
264,207,-6.2,87.4,0,133.9
265,209,-6.1,87.3,0,126.3
273,212,-6,87,0.02,157.4
293,214,-5.9,86.8,0,146.3
290,213,-5.9,86.5,0,151.5
299,215,-5.9,86.6,0,147.7
299,210,-5.8,86.6,0,148.3
309,213,-5.8,86.4,0.01,138.5
329,223,-5.7,86.4,0,140.9
323,227,-5.6,86.4,0,129.4
323,232,-5.6,86.3,0.01,146.2
328,233,-5.5,86.2,0,137.5
334,240,-5.5,86.3,0,136.6
339,247,-5.4,86.2,0,159.9
338,246,-5.4,86.1,0.01,138.1
336,244,-5.4,86,0,130.6
334,239,-5.3,85.9,0,140
338,244,-5.2,85.7,0,145
351,250,-5.2,85.5,0.01,126.1
351,252,-5.1,85.2,0,126.4
352,253,-5,85.1,0,138.2
352,256,-4.9,84.7,0,137.3
350,262,-4.9,84.7,0,139
355,263,-4.8,84.6,0,146.3
358,258,-4.8,84.4,0,178
348,254,-4.7,84.3,0,173.1
344,254,-4.7,84.3,0,172.2
330,248,-4.6,84,0,184.7
333,244,-4.6,84.3,0.01,164.1
334,245,-4.6,84.2,0,163.3
328,242,-4.5,84,0,162.2
324,242,-4.5,83.9,0,155
321,238,-4.5,83.8,0,165.8
325,237,-4.4,83.7,0,162.7
325,236,-4.4,83.7,0,172.5
323,232,-4.4,83.7,0,159.2
318,234,-4.3,83.6,0,158.2
314,232,-4.3,83.3,0,158.2
307,228,-4.3,83,0,161.2
301,224,-4.2,83.2,0,157.2
303,214,-4.3,83.5,0,153.4
282,203,-4.3,83.8,0,153.6
276,195,-4.3,83.8,0,152.6
265,198,-4.3,83.9,0,140.1
253,197,-4.3,83.8,0,151.6
243,197,-4.3,84,0,161.7
237,200,-4.3,83.8,0,164.9
226,192,-4.3,83.6,0,157.8
223,183,-4.3,83.7,0,155.7
217,182,-4.3,83.9,0,153.6
219,178,-4.2,83.9,0,142.6
215,167,-4.2,84,0,155.7
192,157,-4.2,83.9,0,157
180,152,-4.2,84,0,168.1
175,146,-4.3,84.2,0,166.3
184,144,-4.2,84.2,0,165.1
174,139,-4.2,84.3,0,164.5
156,129,-4.2,84.3,0,166.7
150,122,-4.2,84,0,155.6
136,111,-4.2,84,0,167.4
136,105,-4.2,84.5,0,158.4
133,95,-4.2,84.4,0,159.3
120,85,-4.3,84.4,0,168.8
108,78,-4.3,84.4,0,147
98,73,-4.3,84.5,0,149.4
88,66,-4.4,84.7,0,165.2
80,62,-4.4,85,0,143.3
75,56,-4.4,85,0,165.7
65,49,-4.4,84.9,0,175.8
58,44,-4.5,84.9,0,166.3
53,39,-4.4,84.7,0,168.5
44,35,-4.4,84.6,0,169.1
38,31,-4.5,84.9,0,178.3
33,28,-4.5,85.1,0.01,193
27,24,-4.6,85.6,0,189.7
22,20,-4.7,85.9,0,156.1
16,15,-4.7,85.7,0,161.8
11,11,-4.7,85.3,0,175.8
8,8,-4.7,85.5,0,175.5
6,6,-4.8,85.9,0,176.4
3,4,-4.9,86.4,0,176.8
2,2,-5,86.8,0,180
1,1,-5.1,87.2,0,180.2
0,1,-5.1,87,0,169.1
0,0,-5.2,87,0,159.2
0,0,-5.2,87.1,0,148.6
0,0,-5.3,86.9,0,164.4
-1,0,-5.4,87.1,0.01,155.5
0,0,-5.4,87.1,0,138.9
-1,0,-5.4,86.8,0,150.1
-1,0,-5.4,86.7,0,171.7
-1,0,-5.5,86.8,0,167.4
-1,0,-5.5,86.5,0,173.9
-1,0,-5.6,86.5,0,169.8
-1,0,-5.6,86.5,0,172.2
-1,0,-5.7,86.5,0,160.3
-1,0,-5.7,86.5,0,152.5
-1,0,-5.8,86.5,0,156.1
-1,0,-5.8,86.3,0,153.4
-1,0,-5.8,86.8,0,162.1
-1,0,-5.9,86.7,0,160.2
-1,0,-6,86.9,0,160.8
-1,0,-5.9,87,0,174.6
-1,0,-6,86.9,0,181
-1,0,-6.1,86.8,0,177.8
-1,0,-6.1,86.8,0,204.8
-1,0,-6.2,86.6,0,172.6
-1,0,-6.2,86.6,0,180.5
-1,0,-6.3,86.4,0,171.9
-1,0,-6.4,86.5,0,158.2
-1,0,-6.5,86.4,0,156.4
-1,0,-6.6,86.6,0,147.9
-1,0,-6.8,86.6,0,154.8
-1,0,-6.8,87,0,168.7
-1,0,-6.8,86.9,0,169.3
-1,0,-6.8,86.8,0,171.4
-1,0,-6.8,86.7,0,170
-1,0,-6.8,86.7,0,156
-1,0,-6.9,87.1,0,163.4
-1,0,-6.9,87.7,0,170.3
-1,0,-6.9,87.4,0,161.7
-1,0,-6.9,87,0,150.8
-1,0,-6.8,86.7,0,161
-1,0,-6.8,86.7,0,170.5
-1,0,-6.8,86.5,0,167.4
-1,0,-6.8,86.4,0,179.1
-1,0,-6.8,86.3,0,169.1
-1,0,-6.9,86.4,0,153
-1,0,-6.9,86.3,0,148.7
-1,0,-7,86.5,0,173.3
-1,0,-7.1,86.4,0,186
-1,0,-7.1,86.3,0,171
-1,0,-7.1,86.1,0,167.6
-1,0,-7.1,85.9,0,175.5
-1,0,-7.2,85.8,0,177.6
-1,0,-7.2,86.1,0,146.5
-1,0,-7.2,86,0,142.9
-1,0,-7.2,85.9,0,135.1
-1,0,-7.2,85.8,0,149.5
-1,0,-7.3,85.9,0,162.4
-1,0,-7.4,86.2,0,155.2
-1,0,-7.4,86.6,0,142.9
-1,0,-7.4,86.6,0,144.8
-1,0,-7.5,86.8,0,159.1
-1,0,-7.5,86.8,0,153.4
-1,0,-7.6,86.8,0,154.4
-1,0,-7.6,86.9,0,164.8
-1,0,-7.5,87.3,0,170.6
-1,0,-7.5,87.3,0,172.2
-1,0,-7.4,87.3,0,169.9
-1,0,-7.3,87.3,0,184.8
-1,0,-7.3,87.3,0,176.3
-1,0,-7.2,87.1,0,189
-1,0,-7.2,87.1,0,183.6
-1,0,-7.2,87.1,0,192.7
-1,0,-7.2,87.2,0,180.7
-1,0,-7.2,87.3,0,157.4
-1,0,-7.2,87.5,0,159.3
-1,0,-7.2,87.5,0,186.6
-6,0,-10.8,84.2,0,162.4
-6,0,-10.8,84.3,0,198
-6,0,-10.8,84.5,0,170.7
-6,0,-10.8,84.3,0,169.7
-6,0,-10.8,84.2,0,164
-6,0,-10.9,84.4,0,142.2
-6,0,-10.8,84.4,0,150.7
-6,0,-10.9,84.2,0,151.6
-6,0,-11,84.4,0,172.3
-6,0,-11,84.5,0,130.5
-6,0,-11.1,84.7,0,113.2
-6,0,-11.2,84.6,0,131.5
-6,0,-11.1,84.6,0,156.1
-6,0,-11.1,83.9,0,132.4
-6,0,-11.2,84.2,0,151.9
-6,0,-11.2,84,0,133.4
-6,0,-11.3,84,0,168.8
-6,0,-11.4,84,0,197.3
-6,0,-11.4,84.4,0,202.6
-6,0,-11.4,84.1,0,183.9
-6,0,-11.4,83.9,0,194.4
-6,0,-11.4,83.8,0,209
-6,0,-11.5,84,0,202
-6,0,-11.6,84,0,201
-6,0,-11.5,84.1,0,215.2
-6,0,-11.5,84.1,0,214.4
-6,0,-11.5,84.2,0,191.3
-6,0,-11.5,84.2,0,194.5
-6,0,-11.6,84.3,0,198.9
-6,0,-11.7,84.6,0,188.2
-6,0,-11.6,84.8,0,220.3
-6,0,-11.6,84.5,0,184.6
-6,0,-11.5,84.3,0,188
-6,0,-11.5,84,0,187.3
-6,0,-11.5,84.1,0,197.8
-6,0,-11.5,84.1,0,162.1
-6,0,-11.5,84,0,182.9
-6,0,-11.6,84.2,0,175
-6,0,-11.8,84.9,0,178.5
-6,0,-11.9,85.2,0,186.7
-6,0,-11.9,85.5,0,164.1
-6,0,-12,85.4,0,164.4
-6,0,-12,85.3,0,174.4
-6,0,-12.1,85.1,0,131.5
-6,0,-12.1,84.9,0,143.6
-6,0,-12.2,84.7,0,146.6
-6,0,-12.2,85.1,0,160.8
-6,0,-12.1,84.9,0,173.2
-6,0,-12.2,84.5,0,158.8
-6,0,-12.2,84.7,0,152.8
-6,0,-12.3,84.5,0,155.1
-6,0,-12.3,84.6,0,160.1
-6,0,-12.4,84.7,0,169.5
-6,0,-12.4,84.7,0,197.6
-6,0,-12.4,84.6,0,167
-6,0,-12.4,84.7,0,154.2
-6,0,-12.4,84.6,0,167.1
-6,0,-12.4,84.7,0,153
-6,0,-12.4,84.8,0,153.1
-6,0,-12.5,84.7,0,149.4
-6,0,-12.5,84.6,0,172.8
-6,0,-12.5,84.6,0,162.5
-6,0,-12.6,84.8,0,161.7
-6,0,-12.5,85.1,0,160.2
-6,0,-12.4,85,0,159.4
-6,0,-12.4,84.7,0,163.7
-6,0,-12.4,84.6,0,145
-6,0,-12.5,84.7,0,148.1
-6,0,-12.5,84.6,0,133.1
-6,0,-12.6,84.7,0,155.9
-6,0,-12.6,84.8,0,182.4
-6,0,-12.6,84.9,0,158.3
-6,0,-12.6,84.8,0,159.4
-6,0,-12.6,84.5,0,146
-6,0,-12.7,84.6,0,156.1
-6,0,-12.7,84.8,0,138.1
-6,0,-12.7,84.8,0,165.1
-6,0,-12.8,85,0,158.4
-6,0,-12.7,85.1,0,170.2
-6,0,-12.8,84.6,0,149.1
-6,0,-13,84.7,0,172.6
-6,0,-12.9,84.8,0,182.6
-6,0,-13,84.6,0,197.7
-6,0,-13,84.9,0,203.9
-6,0,-13,84.9,0,189.5
-6,1,-13,84.7,0,177.1
-5,1,-13.1,84.9,0,167
-4,2,-13.1,84.9,0,157.6
-3,3,-13.1,84.7,0,190.2
0,5,-13,84.9,0,169.9
3,7,-13,84.8,0,179.9
7,10,-13.1,84.8,0,180.2
13,13,-13,85.3,0,157.3
19,17,-12.9,85.2,0,145.6
28,22,-12.9,85.1,0,160.3
37,27,-12.9,85.1,0,196.4
49,35,-12.9,85.2,0,175.3
62,42,-12.8,85,0,148.9
72,46,-12.7,85.1,0,160.2
86,50,-12.7,85.2,0,160.2
97,54,-12.7,85.2,0,173.3
111,63,-12.6,85.4,0,175
125,70,-12.6,85.4,0,146.4
139,74,-12.5,85.4,0,146.6
140,76,-12.4,85.2,0,167.6
152,80,-12.4,85.2,0,191.8
163,84,-12.3,85.1,0,176.4
179,87,-12.2,85.1,0,171.5
188,87,-12.1,85.1,0,188.4
206,89,-12,85.3,0,193.8
222,93,-11.8,85.3,0,181.1
236,99,-11.7,84.8,0,173.6
258,106,-11.6,84.8,0,189.5
266,114,-11.4,84.8,0,154.3
270,116,-11.3,84.7,0,159.6
282,120,-11.1,84.8,0,170.4
300,125,-11,84.6,0,135.4
314,128,-10.8,84.3,0,138.4
333,135,-10.7,84.3,0,149.4
342,136,-10.6,84.5,0,149.5
345,142,-10.4,84.5,0,139
350,144,-10.3,84.3,0,158.1
366,153,-10.1,84.2,0,146.3
378,158,-10,84,0,135
378,157,-9.9,84,0,134.5
385,154,-9.8,84,0,135.7
393,159,-9.7,83.8,0,133.8
403,158,-9.5,83.7,0,139.5
422,158,-9.3,83.8,0,138.9
440,164,-9.2,83.9,0,137.8
443,160,-9,83.8,0,125.5
448,157,-8.9,83.7,0,127.1
455,160,-8.7,83.6,0,115.2
469,163,-8.5,83.5,0,117.5
494,168,-8.4,83.4,0.01,104.6
494,167,-8.2,83.2,0,104.1
482,161,-8,82.9,0,92.3
491,164,-7.9,82.9,0,92.6
501,165,-7.7,83.1,0,105.6
503,167,-7.6,83,0.01,89.7
525,170,-7.4,82.9,0,127.6
527,171,-7.3,82.5,0,104.1
509,163,-7.1,82.1,0,104
525,163,-7,81.7,0,101.7
543,168,-6.8,81.6,0.01,104.8
546,170,-6.7,81.1,0,108
567,175,-6.6,81.3,0,93.2
568,180,-6.4,81.4,0,110.6
572,183,-6.3,81.1,0,107.1
570,184,-6.2,80.7,0,105.7
569,184,-6.1,80.6,0,104.7
588,182,-6,80.7,0,106.4
578,178,-5.9,80.4,0,107.8
585,183,-5.8,80.3,0,106.8
578,183,-5.7,80.3,0,96.1
574,189,-5.6,80.1,0,95.2
564,194,-5.6,79.9,0,109.1
555,185,-5.5,80,0,110.3
559,184,-5.4,79.8,0,110.2
554,184,-5.3,80.1,0,108.4
548,183,-5.3,80.2,0,118.8
546,178,-5.2,80.2,0,119.2
542,176,-5.1,80,0,120.1
527,179,-5,80,0,121.7
520,175,-5,79.9,0,110.6
526,168,-4.9,79.8,0,108.9
534,169,-4.8,79.6,0,97.6
535,168,-4.7,79.3,0,109.8
533,160,-4.7,79.4,0,98.2
530,152,-4.5,79.1,0,90.6
525,142,-4.4,78.9,0,93.8
529,142,-4.3,78.8,0,91.7
524,144,-4.3,78.7,0,109
513,136,-4.3,78.7,0,94.7
498,136,-4.2,78.5,0,96.6
484,132,-4.2,78.6,0,110
465,130,-4.1,78.7,0,97.7
459,134,-4.1,78.9,0,112.9
446,133,-4.1,78.9,0,113.4
432,131,-4.1,79,0,114.7
414,131,-4,79,0,102.4
396,132,-4,78.7,0,102.9
398,131,-4,78.4,0,114
382,127,-3.9,78.4,0,99.8
367,123,-4,78.5,0,88.4
366,127,-3.9,78.4,0,89.6
355,122,-4,78.5,0,88.5
348,118,-4,78.8,0,101.4
326,112,-4,78.8,0,102.7
308,110,-4,79,0,128.6
293,106,-4.1,79.3,0,116.2
284,103,-4.1,79.2,0,102.8
276,100,-4.1,79.5,0,127.3
254,92,-4.2,79.8,0,116.3
232,87,-4.2,80.1,0,103.7
217,83,-4.3,80.4,0,132.1
211,83,-4.4,80.6,0,144.3
194,78,-4.4,80.7,0,170.4
184,76,-4.5,80.7,0,135.3
179,74,-4.6,80.8,0,173.4
165,69,-4.6,81.2,0,184.5
151,63,-4.8,81.7,0,171.6
138,60,-4.9,81.7,0,147.2
127,58,-4.9,81.6,0,186.5
109,51,-5,81.3,0,176
100,48,-5.1,81.2,0,174.8
90,47,-5.2,81.2,0,176.4
78,44,-5.3,81.2,0,166.5
67,39,-5.4,81.3,0,158.4
54,35,-5.5,81.4,0,148.5
41,28,-5.6,81.5,0,167.4
28,22,-5.7,81.4,0,150.7
19,17,-5.8,81.4,0,181
12,14,-6,81.6,0,162.6
7,10,-6.1,81.9,0,168.7
2,7,-6.3,82.5,0,154.7
-1,5,-6.4,82.8,0,176.7
-3,4,-6.6,83.4,0,186.2
-4,2,-6.7,83.3,0,193.5
-5,1,-6.7,83.5,0,184.5
-6,1,-6.8,83.3,0,178.2
-6,0,-7,83.4,0,164.4
-6,0,-7,83.5,0,193.3
-6,0,-7.1,83.3,0,191.5
-6,0,-7.3,83.6,0,192.5
-6,0,-7.4,83.6,0,167
-7,0,-7.4,83.8,0,162.9
-7,0,-7.5,83.8,0,201.6
-7,0,-7.7,83.8,0,158.1
-7,0,-7.9,84,0,162.8
-6,0,-8.1,84.3,0,219.4
-6,0,-8.2,84.3,0,196.4
-6,0,-8.2,84.1,0,180.7
-6,0,-8.3,84.3,0,158.6
-6,0,-8.3,84.5,0,170.9
-6,0,-8.4,84.4,0,166.6
-6,0,-8.5,84.3,0,182
-6,0,-8.5,84,0,167.6
-6,0,-8.6,83.7,0,190.4
-6,0,-8.6,83.5,0,193.2
-6,0,-8.7,83.8,0,182.2
-6,0,-8.8,83.7,0,186.8
-6,0,-8.9,83.8,0,171.2
-6,0,-9.1,84,0,190
-6,0,-9.2,83.9,0,204.5
-6,0,-9.2,83.8,0,205.6
-6,0,-9.3,83.4,0,197.4
-6,0,-9.3,83.6,0,172.1
-6,0,-9.4,83.4,0,174.5
-6,0,-9.5,83.5,0,164.1
-6,0,-9.6,83.4,0,155.5
-6,0,-9.7,83.4,0,144
-6,0,-9.8,83.7,0,169
-7,0,-9.9,83.7,0,158.6
-7,0,-10,84,0,154.7
-6,0,-10,84.1,0,160.4
-6,0,-9.9,83.5,0,193.5
-6,0,-10,83,0,203.9
-6,0,-10,83.1,0,182.7
-6,0,-10.1,83.3,0,187.7
-6,0,-10.1,83.4,0,141.7
-6,0,-10.2,83.5,0,185.1
-6,0,-10.2,83.2,0,185.7
-6,0,-10.3,83.5,0,173.8
-6,0,-10.3,83.6,0,195.6
-6,0,-10.3,83.5,0,186.1
-6,0,-10.4,83.6,0,172.4
-6,0,-10.4,83.7,0,204.1
-6,0,-10.4,83.6,0,187.4
-6,0,-10.4,83.7,0,182.8
-6,0,-10.4,83.7,0,179.1
-6,0,-10.5,83.6,0,191.5
-6,0,-10.6,83.7,0,179.8
-6,0,-10.7,83.7,0,185
-6,0,-10.8,83.7,0,205.2
-6,0,-10.8,83.9,0,192.7
-6,0,-10.9,83.8,0,178.5
-6,0,-11,84,0,209.6
-6,0,-10.9,84.3,0,209.2
-6,0,-10.8,84.2,0,198.8
-6,0,-10.8,83.9,0,190.3
-6,0,-10.8,84,0,201.2
-6,0,-10.7,83.7,0,180.8
-6,0,-10.7,83.6,0,150.3
-6,0,-10.6,83.6,0,151.1
-6,0,-10.7,83.6,0,136
-6,0,-10.8,83.9,0,168
-6,0,-10.7,83.4,0,146.7
0,0,-3.5,81.8,0,194.8
0,0,-3.5,81.8,0,212.7
0,0,-3.5,81.6,0,240.5
0,0,-3.6,81.5,0,230.1
0,0,-3.6,81.6,0,218.7
0,0,-3.6,81.9,0,219.2
0,0,-3.7,82,0,226.3
0,0,-3.6,82,0,241.4
0,0,-3.6,82,0,208.5
0,0,-3.7,82,0,217.2
0,0,-3.7,81.9,0,219.1
0,0,-3.8,81.8,0.01,220.8
0,0,-3.8,82,0,209.3
0,0,-3.8,82.2,0.01,208.7
0,0,-3.8,82.2,0,209
0,0,-3.9,82.5,0,195
0,0,-3.9,82.7,0,176.9
0,0,-3.8,82.9,0,202.8
0,0,-3.9,82.9,0,189.2
0,0,-4,82.9,0,229.4
0,0,-3.9,83,0,224.5
0,0,-4.1,82.8,0,215.5
0,0,-4.1,82.7,0,223.5
0,0,-4.1,83.1,0,215.6
0,0,-4,82.9,0,227.5
0,0,-4,83,0,197.6
0,0,-4,82.9,0,198.9
0,0,-4,82.5,0,197.9
0,0,-4,82.1,0,198.8
0,0,-4,82.4,0,197.7
0,0,-4,82.5,0,185.4
0,0,-4,82.4,0,188.6
0,0,-4.1,82.5,0,208.8
0,0,-4.2,82.8,0,188.4
0,0,-4.1,82.5,0,185.2
0,0,-4.1,82.2,0,175.9
0,0,-4.1,82.2,0,185.2
0,0,-4.1,82,0,195.2
0,0,-4.1,82.3,0,197.1
0,0,-4.1,82.3,0,211
0,0,-4.1,82.3,0,196.6
0,0,-4.1,82.2,0,196.2
0,0,-4.1,82.1,0,187.8
0,0,-4.2,82.2,0,184.8
0,0,-4.2,82.3,0,195.8
0,0,-3.8,82.3,0,184.5
0,0,-4.3,82.5,0.01,201.1
0,0,-4.4,82.6,0.01,217.6
0,0,-4.4,82.7,0,207.6
0,0,-4.4,82.9,0,196.5
0,0,-4.4,82.6,0,199.1
0,0,-4.3,82.7,0,178.6
0,0,-4.4,82.6,0.01,190.5
0,0,-4.4,82.6,0,200.8
0,0,-4.4,82.9,0.01,221.9
0,0,-4.5,83,0,200.3
0,0,-4.5,82.8,0,189.2
0,0,-4.6,83,0,189
0,0,-4.4,83,0.02,187.5
0,0,-4.4,82.7,0.01,190.4
0,0,-4.4,83,0,198.2
0,0,-4.4,83.1,0.01,209.1
0,0,-4.4,83.2,0,214.9
0,0,-4.3,83.1,0,191.7
0,0,-4.4,83.4,0,188.9
0,0,-4.4,83.6,0,200.9
0,0,-4.4,83.5,0,199.5
0,0,-4.4,83.5,0,211.7
0,0,-4.4,83.5,0.01,199.3
0,0,-4.4,83.6,0.01,211.3
0,0,-4.5,83.6,0,213.3
0,0,-4.7,84,0.01,220.9
0,0,-4.6,84,0,216.5
0,0,-4.6,84.1,0.01,228
0,0,-4.6,83.8,0,226.7
0,0,-4.6,83.7,0.01,216.3
0,1,-4.7,83.5,0,200.6
1,2,-4.7,83.6,0.01,201.2
4,3,-4.7,83.6,0.01,195.1
8,5,-4.8,83.7,0.01,196.9
15,6,-4.8,83.9,0.02,186.7
24,8,-4.8,83.8,0.01,195.2
25,11,-4.9,84.1,0.01,193.4
32,14,-4.9,83.8,0.02,203.1
35,17,-4.8,83.8,0.01,194.7
34,21,-4.8,83.7,0.03,194.6
39,25,-4.8,83.8,0,201.7
47,29,-4.8,83.6,0.01,202.1
53,33,-4.7,83.8,0.02,210.9
66,37,-4.6,83.8,0.01,222.4
76,41,-4.5,83.6,0,201
92,45,-4.4,83.2,0.01,211.1
101,49,-4.4,82.8,0.02,190.8
114,55,-4.3,82.6,0,185.2
124,60,-4.2,82.3,0,191.3
135,65,-4.1,82.2,0.01,190
154,68,-4.1,82,0,197.8
170,74,-4.1,81.9,0,175.1
184,79,-4,81.8,0,177.6
197,85,-3.9,81.7,0,179.2
211,91,-3.7,81.5,0.01,192
228,101,-3.6,81,0,190.2
238,105,-3.5,80.8,0.01,191.2
253,113,-3.4,80.9,0.01,191.2
263,119,-3.2,80.8,0,196.2
277,125,-3.1,80.7,0,195.1
294,132,-2.9,80.6,0,184.8
308,131,-2.8,80.6,0,198.8
320,129,-2.7,80.5,0.01,210.4
342,139,-2.6,80,0,221.3
344,146,-2.4,79.3,0,200
355,150,-2.3,78.7,0,176.5
358,156,-2.2,78.3,0.01,189.1
367,158,-2,78.1,0,179.1
380,155,-2,77.9,0,175.1
393,154,-1.8,77.8,0,188
419,160,-1.7,77.7,0.01,184.9
428,156,-1.6,77.3,0,184
439,151,-1.5,76.8,0.01,175.5
446,154,-1.6,76.9,0,175.7
450,143,-1.3,76.4,0,197
470,147,-1.2,76,0.01,204.9
485,153,-1,75.3,0,189.8
504,162,-0.9,75.1,0,187.3
534,180,-0.7,74.6,0,175.9
533,182,-0.6,73.9,0,177.1
529,180,-0.4,73.5,0,165
536,182,-0.3,73.2,0,169.1
561,181,-0.3,73.2,0,171.3
562,179,-0.1,73.1,0,198.6
572,172,0,72.8,0,187.2
595,173,0.1,72.6,0,184.6
606,174,0.2,72.3,0,195
615,167,0.3,72.2,0,184.2
626,163,0.5,72,0,197.5
628,155,0.6,71.5,0,198.7
627,164,0.7,71.5,0,199.1
630,167,0.8,71.2,0,198.9
655,170,0.8,70.9,0,199.2
664,177,0.9,70.6,0,188
659,181,1,70.4,0,200.8
653,184,1.1,70.1,0,175.8
673,185,1.2,69.7,0,176.3
678,180,1.3,69.4,0,176.3
674,190,1.4,69,0,189
668,192,1.5,68.8,0,189.4
665,187,1.6,68.6,0,190.2
663,181,1.7,68.3,0.03,188.2
682,196,1.7,68.2,0,201.8
699,206,1.8,67.9,0,201.7
687,200,1.9,67.8,0.01,206.9
686,196,2,67.6,0,195.1
672,192,2,67,0,209.6
660,195,2.1,66.5,0,210.1
661,185,2.2,66.2,0,222.4
635,182,2.2,65.9,0,199.9
649,173,2.3,65.8,0,200.7
664,177,2.4,65.6,0.01,213.1
660,185,2.4,65.5,0,203.7
650,187,2.4,66.1,0,194.8
639,185,2.4,66.4,0,217.8
628,190,2.4,66.3,0,200.8
634,202,2.5,66.5,0,188.4
643,204,2.6,66.1,0,202.9
602,199,2.6,66.1,0,214.5
617,197,2.6,66.2,0,216.4
606,192,2.7,66.4,0,217.4
630,194,2.7,66.5,0,217.7
619,189,2.8,66.1,0,204.5
593,197,2.8,66,0,216.8
611,204,2.8,65.8,0,217.3
608,193,3,65.6,0,220.1
604,188,3,65,0,208.5
590,186,3,65.5,0,217.5
601,187,3.1,65.2,0,217.9
595,188,3.2,64.9,0,217.3
563,188,3.3,65,0,207
561,183,3.3,64.5,0,207.4
540,174,3.3,64.4,0,207.5
526,161,3.3,64.6,0,193.2
518,166,3.3,64.2,0,194.5
505,169,3.4,64,0,196.5
492,174,3.4,63.5,0,185.2
468,163,3.4,63.3,0,197.9
460,163,3.5,63.4,0,185
447,165,3.5,63.4,0,196.1
435,161,3.5,63.4,0,193.8
402,153,3.5,63.7,0,195.5
394,152,3.5,64.1,0,196.5
395,154,3.5,64,0,208.3
386,147,3.5,63.8,0,197.4
379,142,3.6,63.4,0,192.3
351,137,3.6,63.8,0,193.5
326,131,3.5,64,0,190.6
320,129,3.4,64.2,0.01,201.2
298,126,3.4,64.4,0,212.1
281,122,3.4,64.6,0,190.8
254,114,3.3,65.4,0.01,204.7
236,105,3.2,66,0.01,203
230,101,3.2,66.1,0.01,200.2
225,102,3.1,66.1,0,202.4
218,100,3.1,66.3,0.01,202.2
198,91,3,66.5,0,201.3
180,85,3,66.6,0.01,189.8
166,79,2.9,66.8,0.01,199.2
169,79,2.9,67.2,0,208.5
155,75,2.8,67.4,0.01,190
144,69,2.8,67.9,0,178.8
127,65,2.6,68.4,0.01,178.4
116,60,2.6,68.5,0,188.8
104,58,2.5,68.4,0.01,176.5
94,55,2.4,68.6,0,195.1
86,52,2.3,69,0.01,178.4
78,48,2.2,69.2,0.01,189.3
65,43,2.1,69.6,0.01,188.1
55,38,2,69.8,0.01,189.7
