month,minute,Glob irrad,Def_irrad,Temp,RH,Rain Fall,WD,WS
5,2030,0,0,13,43.1,0,201.8,3.1
5,2035,0,0,13,44.5,0.01,205.9,3.1
5,2040,0,0,12.7,45.5,0,207.1,3.1
5,2045,0,0,12.5,46.1,0,207.6,3
5,2050,0,0,12.5,46.7,0,219,3
5,2055,0,0,12.3,47,0.01,217.9,3.1
5,2100,0,0,11.8,47.7,0,205.9,3
5,2105,0,0,12,48.2,0,229.1,3
5,2110,0,0,11.9,48.6,0.01,225.7,3.2
5,2115,0,0,11.8,49.1,0,224.2,3.1
5,2120,0,0,11.8,49.1,0.01,221.2,3.1
5,2125,0,0,11.6,49.4,0,231.9,3.1
5,2130,0,0,11.5,49.8,0.01,220.2,3.1
5,2135,0,0,11.3,50.8,0,212.6,3
5,2140,0,0,11.1,51.3,0,224.7,2.9
5,2145,0,0,10.9,51.8,0.01,223.9,2.7
5,2150,0,0,10.8,53.1,0.01,217.6,2.8
5,2155,0,0,10.6,53.9,0,207.2,2.6
5,2200,0,0,10.4,54.6,0,223.2,2.6
5,2205,0,0,10.6,55.4,0.01,206,2.7
5,2210,0,0,10,56.8,0,201.6,2.7
5,2215,0,0,10,56.8,0,217.6,2.8
5,2220,0,0,9.8,57.8,0,200.6,2.7
5,2225,0,0,9.8,57.3,0,207.2,2.7
5,2230,0,0,9.8,57.4,0,215.6,2.7
5,2235,0,0,9.7,58,0.01,211.4,2.7
5,2240,0,0,9.5,57.8,0,232.4,2.7
5,2245,0,0,9.5,57.6,0,225.2,2.7
5,2250,0,0,9.5,57.8,0,238.2,2.7
5,2255,0,0,9.4,58.3,0,226,2.6
5,2300,0,0,9.3,58.8,0,217.6,2.7
5,2305,0,0,9.3,59,0,220.2,2.8
5,2310,0,0,8.7,59.1,0.01,219.4,2.7
5,2315,0,0,9,59.5,0,209.4,2.8
5,2320,0,0,9,60.1,0,222.4,2.8
5,2325,0,0,8.8,60.4,0,213.6,2.7
5,2330,0,0,8.7,60.7,0,237.7,2.6
5,2335,0,0,8.5,61.1,0,236.9,2.7
5,2340,0,0,8.4,61.6,0,233.7,2.6
5,2345,0,0,8.3,62,0,233.4,2.5
5,2350,0,0,8.2,62.1,0,235.8,2.6
5,2355,0,0,7.9,61.9,0,215.5,2.6
5,2400,0,0,8.3,61.4,0,217.7,2.7
6,5,0,0,12.7,68.1,0,216.2,2.4
6,10,0,0,12.9,68.1,0,227.8,2.4
6,15,0,0,12.8,68,0,216.6,2.5
6,20,0,0,12.8,68.1,0,231.5,2.5
6,25,0,0,12.7,68.3,0,207.7,2.6
6,30,0,0,12.7,67.9,0,202.4,2.7
6,35,0,0,12.7,67.6,0,224,2.6
6,40,0,0,12.7,67.7,0,216.3,2.7
6,45,0,0,12.5,68.2,0,209.6,2.6
6,50,0,0,12.6,68.2,0,222.6,2.5
6,55,0,0,12.4,68.7,0,230.4,2.5
6,100,0,0,12.2,69.3,0,225.3,2.4
6,105,0,0,12.2,69.3,0,231.7,2.5
6,110,0,0,12,69.8,0,214.8,2.5
6,115,0,0,11.9,70.1,0,214.2,2.4
6,120,0,0,11.9,70.4,0,201.3,2.4
6,125,0,0,11.9,70.5,0,208.8,2.4
6,130,0,0,11.8,70.8,0,215.6,2.3
6,135,0,0,11.7,71.1,0,193,2.3
6,140,0,0,11.5,71.6,0,249.4,2.3
6,145,0,0,11.4,72.5,0,232.3,2.2
6,150,0,0,11.3,72.9,0,212.2,2.3
6,155,0,0,11.3,72.8,0,211.8,2.4
6,200,0,0,11.3,72.5,0,239.2,2.3
6,205,0,0,11.3,72.8,0,225.7,2.4
6,210,0,0,11.3,72.4,0,218.5,2.4
6,215,0,0,11.3,72.4,0.01,216.5,2.4
6,220,0,0,11.1,73.1,0.02,230.7,2.4
6,225,0,0,11,73.7,0,215.3,2.3
6,230,0,0,10.9,74.1,0.01,221.6,2.3
6,235,0,0,10.9,74.2,0,213.8,2.2
6,240,0,0,10.8,74.3,0,227.8,2.3
6,245,0,0,10.7,74.7,0,224.8,2.2
6,250,0,0,10.6,74.5,0,225.9,2.1
6,255,0,0,10.6,74.2,0,207.3,2.1
6,300,0,0,10.6,74,0,192.4,2.1
6,305,0,0,10.6,74.2,0,182.5,2.1
6,310,0,0,10.5,74.4,0.01,195.7,2.1
6,315,0,0,10.3,74.9,0,200.8,2
6,320,0,0,10.2,75.2,0.01,190.9,2.1
6,325,0,0,10.2,75.1,0,188,2.1
6,330,0,0,10.2,75.3,0.01,199.2,2.1
6,335,0,0,10.1,75.3,0,180.3,2.1
6,340,0,0,10.1,75.8,0,189.3,2.1
6,345,0,0,10,76.1,0,190.2,2.1
6,350,0,0,9.9,76.2,0,202.4,2.1
6,355,0,0,9.9,76.5,0,202.8,2
6,400,0,0,9.8,76.8,0,180.2,1.9
6,405,0,0,9.8,76.7,0,193.6,2
6,410,0,0,9.8,76.3,0,187.9,2.1
6,415,0,0,9.8,76.3,0,181.7,2.1
6,420,0,0,9.7,76.8,0,180.1,2.1
6,425,0,0,9.7,76.7,0,202.3,2.1
6,430,0,0,9.7,76.9,0,200.8,2
6,435,0,0,9.7,76.7,0,230.4,2.1
6,440,0,0,9.7,76.5,0,211.2,2.1
6,445,0,1,9.6,76.9,0,206.7,2.1
6,450,0,2,9.6,77.3,0,209.4,2.1
6,455,1,3,9.5,77.6,0.01,202.4,2.1
6,500,2,5,9.4,77.9,0,194.3,2.1
6,505,5,7,9.4,77.8,0,203.4,2.1
6,510,9,10,9.5,77.6,0,209.1,2
6,515,13,12,9.5,77.5,0,230.4,2
6,520,19,15,9.6,77.1,0,199.7,2.1
6,525,27,17,9.6,77.1,0,213.5,2.2
6,530,33,19,9.7,77.2,0.01,218.2,2.2
6,535,43,22,9.7,77.3,0,236.1,2.2
6,540,54,25,9.8,77.1,0,212.9,2.2
6,545,63,27,9.8,77.2,0,191.7,2.1
6,550,74,30,9.9,77,0,171.9,2.1
6,555,81,32,10,76.8,0,185.7,2.2
6,600,91,34,10.1,76.6,0,195.7,2.2
6,605,102,37,10.3,76.4,0,169.5,2.2
6,610,112,40,10.5,76.1,0,181.6,2.3
6,615,122,43,10.6,75.6,0,179.5,2.4
6,620,139,46,10.8,75,0,184.4,2.5
6,625,154,49,11,74.7,0,191.3,2.5
6,630,168,52,11.2,73.9,0,200.1,2.6
6,635,175,56,11.4,73.4,0,180.7,2.6
6,640,189,59,11.6,73,0,171.8,2.6
6,645,192,61,11.8,72.7,0,160.2,2.6
6,650,209,65,12,72.2,0,162.2,2.8
6,655,226,66,12.2,71.5,0,162.6,2.9
6,700,243,66,12.4,71.1,0,138.8,2.9
6,705,269,68,12.6,70.6,0,149.3,2.8
6,710,286,69,12.8,69.7,0,137.8,3
6,715,306,71,13.1,69,0,150,3.1
6,720,325,76,13.3,67.9,0,139.9,3.2
6,725,332,79,13.5,67.2,0,131.4,3.3
6,730,341,77,13.7,66.1,0,122.6,3.3
6,735,360,81,13.9,65.2,0,134.5,3.4
6,740,390,84,14.1,64.6,0,122.1,3.4
6,745,403,86,14.3,63.9,0,123.2,3.4
6,750,399,84,14.4,63.7,0,123.2,3.4
6,755,413,82,14.6,63.5,0,140.2,3.4
6,800,424,82,14.7,63,0,131.2,3.3
6,805,443,84,14.9,62.3,0,129.4,3.5
6,810,464,89,15,61.6,0,130.2,3.4
6,815,473,94,15.2,61.2,0,129.8,3.5
6,820,491,97,15.4,60.8,0,127.9,3.5
6,825,499,99,15.5,60.2,0,129.4,3.6
6,830,509,101,15.8,59.3,0,150.8,3.5
6,835,521,101,15.9,58.9,0,130.4,3.6
6,840,538,104,16,58.7,0,128.3,3.5
6,845,545,108,16.2,58.2,0,132.1,3.6
6,850,530,111,16.3,57.8,0,133.8,3.5
6,855,558,116,16.4,57.3,0,130.9,3.6
6,900,587,122,16.6,56.6,0,134.8,3.6
6,905,608,127,16.8,55.7,0,139,3.4
6,910,597,127,17,55.3,0,133.8,3.4
6,915,617,125,17.2,54.8,0,139.4,3.4
6,920,627,122,17.4,53.9,0,127.3,3.5
6,925,632,121,17.5,53.2,0.01,137.9,3.5
6,930,619,118,17.7,52.6,0.01,156.5,3.4
6,935,628,116,17.8,51.9,0,152.3,3.4
6,940,644,117,18,51,0,150.4,3.5
6,945,681,126,18.1,51,0,153.9,3.5
6,950,711,126,18.3,50.1,0,145.2,3.5
6,955,715,116,18.4,49.7,0,149.3,3.5
6,1000,721,110,18.6,49.1,0,159,3.5
6,1005,733,113,18.7,48.6,0,158.1,3.4
6,1010,741,117,19.1,48.4,0,151.2,3.6
6,1015,739,119,19,47.5,0,155.7,3.6
6,1020,741,117,19.2,46.4,0,156.6,3.6
6,1025,756,114,19.3,46.7,0,163.4,3.6
6,1030,765,118,19.5,46.4,0,153,3.5
6,1035,750,120,19.5,46.2,0,146,3.7
6,1040,756,124,19.6,45.5,0,155,3.6
6,1045,776,124,19.6,44.3,0,164.6,3.6
6,1050,767,124,19.9,44.3,0,168.2,3.6
6,1055,797,128,20,43.9,0,180.5,3.7
6,1100,805,136,20.2,43.3,0,165.5,3.6
6,1105,837,142,20.3,43.1,0,162.6,3.5
6,1110,818,140,20.5,42.5,0,153.6,3.5
6,1115,818,145,20.6,41.9,0,167.9,3.5
6,1120,832,148,20.7,41.4,0,155.9,3.4
6,1125,806,146,20.9,40.8,0,157.9,3.6
6,1130,822,143,21,40.8,0,158,3.4
6,1135,832,142,21.1,40.6,0,174.8,3.5
6,1140,855,140,21.2,40.4,0,182.1,3.4
6,1145,870,142,21.4,39.7,0,169.8,3.6
6,1150,886,149,21.5,39.7,0.01,165.8,3.6
6,1155,842,148,21.6,39,0,161.7,3.6
6,1200,828,156,21.7,38.7,0,165.5,3.7
6,1205,826,160,21.8,38.9,0,162.3,3.6
6,1210,847,161,21.8,38.6,0,165.3,3.8
6,1215,841,162,21.9,38.1,0,171.1,3.8
6,1220,854,167,22,37.9,0,200.2,3.7
6,1225,843,172,22.1,37.4,0,187.1,3.8
6,1230,873,176,22.2,36.9,0,193.1,3.6
6,1235,847,174,22.3,36.3,0,192.2,3.8
6,1240,838,169,22.4,35.8,0,185.8,3.7
6,1245,884,163,22.5,35.7,0,184.3,3.7
6,1250,858,165,22.5,35.6,0,198.1,3.7
6,1255,866,166,22.5,35.3,0,183.3,3.8
6,1300,854,162,22.6,34.7,0,178.4,3.7
6,1305,860,159,22.7,34.5,0,176.5,3.7
6,1310,889,156,22.8,34.2,0,181.1,3.7
6,1315,902,159,23,34,0,186.2,3.8
6,1320,896,159,23,32.9,0,174.2,3.7
6,1325,856,156,23.1,33.1,0,178.5,3.6
6,1330,912,152,23.2,33.2,0,174.7,3.7
6,1335,883,147,23.3,33,0,197.2,3.7
6,1340,868,148,23.3,32.7,0,186,3.8
6,1345,871,161,23.4,31.9,0,190.5,3.8
6,1350,873,167,23.5,31.5,0,194.3,3.9
6,1355,850,170,23.6,31,0,175.1,4
6,1400,843,172,23.6,31.1,0,178.5,3.8
6,1405,843,176,23.6,31.1,0,199,3.7
6,1410,817,180,23.7,31,0,212.8,3.7
6,1415,806,183,23.6,30.9,0,193.2,3.7
6,1420,791,188,23.7,30.4,0,209.9,3.8
6,1425,820,188,23.8,30.6,0,202.2,3.7
6,1430,770,184,23.9,30.4,0,204.6,3.7
6,1435,727,182,23.9,30.2,0,183.3,3.6
6,1440,660,175,23.8,30.2,0,192.4,3.6
6,1445,652,173,23.5,31,0,198.6,3.5
6,1450,662,174,23.8,30.4,0,193.2,3.6
6,1455,690,175,23.8,30,0,189,3.6
6,1500,671,173,23.9,30.1,0,189.1,3.8
6,1505,679,171,23.9,30.2,0,191.2,3.8
6,1510,608,163,23.9,30.4,0,191.1,3.9
6,1515,634,167,23.8,30.1,0,200.8,3.8
6,1520,641,161,23.8,30.4,0,222.1,3.8
6,1525,666,154,23.9,29.9,0,210.6,3.8
6,1530,651,146,24,29.5,0,188.7,3.8
6,1535,608,142,24,29.3,0,205,3.9
6,1540,571,141,24,29.1,0,206.9,3.9
6,1545,578,140,24,29.7,0,185.3,3.7
6,1550,554,134,23.9,29.7,0,199.6,3.6
6,1555,572,129,23.9,30.3,0,203.2,3.6
6,1600,575,123,24,29.6,0,187.4,3.6
6,1605,563,117,23.9,29.8,0,178,3.7
6,1610,558,112,24,29.7,0,200.2,3.6
6,1615,519,108,24,29.8,0,195.3,3.6
6,1620,547,107,23.8,29.4,0,192.8,3.7
6,1625,545,105,24,29.6,0,189.1,3.7
6,1630,538,103,24.1,29.4,0,182.7,3.7
6,1635,492,100,24,29.9,0,181.1,3.7
6,1640,466,104,24,29.9,0,181.4,3.4
6,1645,453,101,23.7,30.2,0,192.9,3.4
6,1650,461,99,23.8,30.2,0,193.8,3.3
6,1655,443,94,23.9,31.1,0,172.6,3.3
6,1700,433,84,23.7,31.7,0,174.6,3.3
6,1705,416,80,23.6,32,0,159,3.3
6,1710,426,82,23.6,32.3,0,171.4,3.4
6,1715,402,81,24.1,32.7,0,173.8,3.5
6,1720,388,81,23.4,32.6,0,173.6,3.6
6,1725,363,78,23.4,32.6,0,172.3,3.5
6,1730,342,77,23.5,31.9,0,172.4,3.5
6,1735,327,77,23.3,31.9,0,173.7,3.6
6,1740,317,77,23.5,32.3,0,177.2,3.4
6,1745,318,77,23.5,32.3,0,177.1,3.3
6,1750,311,78,23.1,32.9,0,178.5,3.3
6,1755,280,75,23.2,33.1,0,177.6,3.6
6,1800,248,72,23.1,33.8,0,172.7,3.4
6,1805,247,71,23,34.3,0,170.1,3.1
6,1810,237,70,22.9,34.9,0,172.6,3.2
6,1815,217,66,22.7,35.4,0,182.8,3.1
6,1820,193,61,22.6,36.3,0,169,3
6,1825,182,58,22.4,37.5,0,172.1,2.8
6,1830,177,55,22.2,37.9,0,178.7,2.8
6,1835,166,51,22.1,38,0,183.2,2.8
6,1840,156,48,22,38.3,0,180,2.7
6,1845,143,46,22,38.5,0,184.7,2.6
6,1850,132,42,21.8,39.6,0,188.3,2.5
6,1855,120,40,21.4,40.7,0,184.2,2.5
6,1900,103,37,21.4,41.3,0,168.7,2.5
6,1905,98,35,21.2,42.5,0,173,2.5
6,1910,81,31,20.9,43.7,0,161.5,2.4
6,1915,76,30,20.9,43.9,0,166.3,2.4
6,1920,63,27,20.6,44.4,0,180.7,2.2
6,1925,52,25,20.4,44.9,0,179.9,2.3
6,1930,44,23,20.2,45.3,0,172.6,2.3
6,1935,36,22,19.9,46.2,0,171.5,2.2
6,1940,30,20,19.9,46.6,0,168.6,2.3
6,1945,23,17,19.7,47.4,0,162.9,2.4
6,1950,17,15,19.4,48.4,0,165.2,2.4
6,1955,11,12,19.3,48.9,0,165.1,2.3
6,2000,8,9,19.1,49.6,0,177,2.2
6,2005,6,7,18.9,50.1,0,165.3,2.3
6,2010,3,5,18.5,51.1,0,152.1,2.3
6,2015,2,2,18.3,52.8,0,174.7,2.4
6,2020,1,1,18,54.1,0,166.1,2.3
6,2025,0,1,17.6,54,0,172.9,2.3
6,2030,0,0,17.6,54.7,0,185.1,2.2
6,2035,0,0,17.3,55.5,0,174.2,2.3
6,2040,0,0,17.3,55.4,0.01,183.9,2.4
6,2045,0,0,17.2,55.6,0.01,191.7,2.3
6,2050,0,0,17.1,56.4,0,206.7,2.4
6,2055,0,0,16.9,56.5,0,205.3,2.4
6,2100,0,0,16.9,56.7,0,198.6,2.3
6,2105,0,0,16.6,57.8,0,193.8,2.1
6,2110,0,0,16.4,59,0,231.8,2.2
6,2115,0,0,16,60.9,0,211.8,2.2
6,2120,0,0,15.7,61,0,194.2,2.3
6,2125,0,0,15.7,61,0,200.5,2.3
6,2130,0,0,15.7,61.8,0,196.7,2.2
6,2135,0,0,15.4,63,0,197.1,2.2
6,2140,0,0,15.3,63,0,209.8,2.2
6,2145,0,0,14.9,62.5,0,212,2.4
6,2150,0,0,15.3,63.1,0,199,2.3
6,2155,0,0,15.2,63.4,0,205.4,2.3
6,2200,0,0,15.1,63.7,0,208.4,2.2
6,2205,0,0,15,64.2,0,215.7,2.3
6,2210,0,0,14.9,64.6,0.01,215.2,2.3
6,2215,0,0,14.7,65.7,0.01,213.2,2.2
6,2220,0,0,14.7,66.6,0,221.3,2.1
6,2225,0,0,14.4,65.6,0,216.9,2.2
6,2230,0,0,14.5,65.5,0,218,2.2
6,2235,0,0,14.3,66.2,0,221.2,2.3
6,2240,0,0,14,66.7,0,186.8,2.3
6,2245,0,0,14.1,66.7,0.01,213.5,2.3
6,2250,0,0,14.1,66.3,0,203.4,2.2
6,2255,0,0,14,66.7,0,202.5,2.1
6,2300,0,0,13.8,66.7,0,205.6,2.2
6,2305,0,0,13.8,66.9,0,200.5,2.1
6,2310,0,0,13.3,68.1,0,198.3,2
6,2315,0,0,13.6,68.1,0,191.3,2
6,2320,0,0,13.5,68,0,204.2,2.1
6,2325,0,0,13.3,69,0,188.8,2.1
6,2330,0,0,12.9,69.9,0,187.8,2.2
6,2335,0,0,13.1,69.3,0,187.5,2.1
6,2340,0,0,13.1,68.4,0,187,2.2
6,2345,0,0,13,67.9,0,181.5,2.2
6,2350,0,0,13.1,68,0,183.3,2.3
6,2355,0,0,13,68.2,0,193.2,2.4
6,2400,0,0,12.9,68.7,0,216.1,2.4
7,5,0,0,16.7,68.2,0,220.1,1.8
7,10,0,0,16.7,68.5,0,198.2,2
7,15,0,0,16.5,68.8,0,207.8,1.9
7,20,0,0,16.5,68.9,0,177.9,1.9
7,25,0,0,16.5,69,0,184.2,2
7,30,0,0,16.3,69.9,0,203.8,1.9
7,35,0,0,16.3,70.7,0,219.3,1.8
7,40,0,0,16,71.7,0,215.6,1.8
7,45,0,0,15.7,72.3,0,213.7,1.7
7,50,0,0,15.7,73,0,197.8,1.7
7,55,0,0,15.6,73.3,0,211.8,1.6
7,100,0,0,15.5,73,0,207.8,1.7
7,105,0,0,15.5,72.8,0,220,1.6
7,110,0,0,15.5,72.8,0,220.8,1.7
7,115,0,0,15.5,72.6,0,182.3,1.8
7,120,0,0,15.5,71.4,0,193.8,1.6
7,125,0,0,15.7,70.9,0,192.8,1.7
7,130,0,0,15.6,71.2,0,205.2,1.7
7,135,0,0,15.5,71.9,0,221.1,1.7
7,140,0,0,15.4,72.2,0,215.9,1.7
7,145,0,0,15.3,72.4,0,230.5,1.7
7,150,0,0,15.5,72.2,0,222.3,1.7
7,155,0,0,15.3,71.6,0,192.2,1.8
7,200,0,0,15.5,70.9,0,219.5,1.8
7,205,0,0,15.3,70.9,0,204.8,1.9
7,210,0,0,15.4,71.3,0,212.4,1.9
7,215,0,0,15.3,71.2,0,221.6,1.9
7,220,0,0,15.3,71.5,0,220.7,1.8
7,225,0,0,15,72.5,0,197.8,1.8
7,230,0,0,15,72.4,0,197.7,1.8
7,235,0,0,14.9,71.4,0,209.4,1.8
7,240,0,0,15.1,71.6,0,221.9,1.8
7,245,0,0,14.9,71.8,0,233.8,1.8
7,250,0,0,14.8,71.4,0,215.6,1.8
7,255,0,0,15,72,0,214.8,1.8
7,300,0,0,14.8,72.2,0,193.8,1.8
7,305,0,0,14.7,73.2,0,200.8,1.8
7,310,0,0,14.6,73.2,0,226.4,2
7,315,0,0,14.4,73,0,234.6,2.1
7,320,0,0,14.7,72.3,0,224.6,2
7,325,0,0,14.8,71.9,0,245.2,2.1
7,330,0,0,14.7,72.3,0,222.5,2.1
7,335,0,0,14.7,72.6,0,210.9,2
7,340,0,0,14.5,72.9,0,225.1,2
7,345,0,0,14.5,73.3,0,229.1,1.9
7,350,0,0,14.4,73.1,0,214.8,1.8
7,355,0,0,14.5,73.8,0,177.9,1.9
7,400,0,0,14.1,74.4,0,234.5,1.6
7,405,0,0,14.1,74.8,0,224.7,1.6
7,410,0,0,14,74.9,0,221.1,1.6
7,415,0,0,14,74.5,0,207.4,1.6
7,420,0,0,14.1,73.7,0,232.4,1.7
7,425,0,0,14,73.6,0,200.8,1.7
7,430,0,0,14.1,73.8,0,216.7,1.8
7,435,0,0,14.1,73.5,0,197.8,1.8
7,440,0,0,13.9,74.2,0,207.6,1.7
7,445,0,0,13.7,74.5,0,190.1,1.7
7,450,0,0,13.8,75.3,0,222.4,1.8
7,455,0,1,13.5,76.6,0,248,1.8
7,500,0,1,13.3,76.5,0,221.6,1.8
7,505,1,2,13.3,76.5,0,232.6,1.6
7,510,3,4,13.2,77,0,225,1.7
7,515,6,5,13.1,77.2,0,214.5,1.7
7,520,7,7,13.1,77.5,0,218.2,1.7
7,525,11,10,13,78.2,0,241.6,1.7
7,530,16,13,13,77.3,0,242.3,1.7
7,535,24,16,13.3,76.5,0,231.3,1.7
7,540,32,18,13.5,76,0,221,1.7
7,545,42,21,13.6,75.2,0,211.7,1.6
7,550,52,25,13.7,75.2,0,238,1.6
7,555,59,27,13.8,74.9,0,205.9,1.5
7,600,69,30,14,74.2,0,207.2,1.6
7,605,83,34,14.2,74,0,201.8,1.6
7,610,97,38,14.2,74.4,0,209.2,1.7
7,615,110,43,14.4,74.1,0,217.9,1.8
7,620,122,46,14.6,74,0,206.6,1.7
7,625,139,49,14.7,73.5,0,203.2,1.7
7,630,151,51,14.9,73.2,0,199.1,1.8
7,635,166,52,15.1,72.2,0,176.4,1.8
7,640,180,54,15.4,71.6,0,172.3,1.8
7,645,194,57,15.6,71.2,0,168.7,1.8
7,650,201,58,15.9,70.7,0,148.3,1.8
7,655,208,58,16.1,69.8,0,163,1.8
7,700,222,60,16.3,69.5,0,178.2,1.9
7,705,229,60,16.5,69.3,0,178.1,1.9
7,710,247,63,16.8,68.1,0,161.5,1.9
7,715,258,65,17,67,0,156.4,1.9
7,720,265,68,17.3,66.1,0,175.2,2
7,725,286,70,17.5,64.5,0,162.3,2.3
7,730,308,72,17.8,63.6,0,170.6,2.3
7,735,327,76,18,63,0,158.5,2.3
7,740,342,80,18.2,62.5,0,164.8,2.3
7,745,349,80,18.4,62,0,152.5,2.3
7,750,365,84,18.7,61.6,0,153.3,2.3
7,755,370,85,18.8,61.3,0,156.1,2.3
7,800,376,85,19,61.3,0,146.7,2.3
7,805,403,88,19.2,60.7,0,156.4,2.4
7,810,405,87,19.4,60.1,0,170.8,2.6
7,815,422,87,19.5,59.3,0,164.4,2.6
7,820,432,87,19.7,58.8,0,158.6,2.5
7,825,448,91,19.9,58.3,0,150.8,2.5
7,830,467,94,20.1,56.9,0,162.3,2.5
7,835,479,97,20.3,55.6,0,157.1,2.5
7,840,476,95,20.5,54.5,0,157.1,2.5
7,845,499,95,20.8,54.1,0,156.4,2.5
7,850,521,94,20.9,53.6,0,156.8,2.6
7,855,542,97,21.1,53.4,0,160.8,2.6
7,900,571,98,21.3,53.3,0,164.9,2.6
7,905,579,97,21.5,52.1,0,160.8,2.6
7,910,599,92,21.6,51.2,0,160.8,2.6
7,915,631,91,21.8,50.8,0,156.9,2.6
7,920,641,92,22.1,50.1,0,155.2,2.7
7,925,659,95,22.3,48.7,0,149.6,2.7
7,930,648,103,22.5,47.9,0,156.3,2.6
7,935,671,112,22.7,47.1,0,141.6,2.6
7,940,671,114,22.9,46.2,0,156.5,2.6
7,945,715,113,23.1,45.9,0,148.8,2.6
7,950,738,116,23.3,45.6,0,153.8,2.6
7,955,738,119,23.5,44.6,0,151.3,2.6
7,1000,735,122,23.7,44.4,0,146.9,2.6
7,1005,736,121,23.9,43.8,0,148,2.6
7,1010,738,118,24,43.6,0,151.3,2.7
7,1015,740,114,24.1,44.1,0,159,2.6
7,1020,773,115,24.3,43.2,0,163.1,2.7
7,1025,764,112,24.5,42.8,0,161.1,2.8
7,1030,768,112,24.6,42.9,0,168.9,2.8
7,1035,777,111,24.8,42.2,0,162.7,2.8
7,1040,792,114,25,42.3,0,177.1,2.7
7,1045,805,117,25.1,42,0,171,2.8
7,1050,818,116,25.2,41.7,0,170,2.8
7,1055,821,117,25.4,41,0,162.3,2.8
7,1100,811,119,25.5,40.7,0,172.2,2.8
7,1105,835,124,25.6,40.9,0,171.6,2.9
7,1110,849,121,25.8,40,0,158.3,3
7,1115,861,118,26,38.8,0,159,3
7,1120,864,119,26.2,37.6,0,163.2,3.1
7,1125,850,120,26.3,37,0,166.9,3
7,1130,868,121,26.4,36.6,0,154,2.9
7,1135,869,127,26.6,36.9,0,180.2,2.9
7,1140,847,134,26.8,35.9,0,169.8,2.8
7,1145,824,141,26.9,35.6,0,175.7,2.8
7,1150,821,148,27.1,36.2,0,166.1,2.7
7,1155,850,151,26.9,36.5,0,186.4,2.7
7,1200,864,153,27.1,36.1,0,158.9,2.8
7,1205,879,156,27.3,35.5,0,179.5,2.9
7,1210,855,157,27.4,35.4,0,161.3,2.8
7,1215,845,147,27.5,34.6,0,160.9,2.9
7,1220,833,136,27.6,33.8,0,160.8,2.8
7,1225,862,132,27.8,33.9,0,145.6,2.8
7,1230,857,129,27.9,33.1,0,136.1,2.9
7,1235,851,127,27.9,33.3,0,165.3,2.8
7,1240,826,127,28,33,0.04,152.1,2.8
7,1245,829,130,28,32.8,0.01,147,2.8
7,1250,858,130,28.2,32.8,0,153.4,2.9
7,1255,859,127,28.3,32.3,0,161.2,3
7,1300,840,126,28.4,32.3,0,173.8,2.9
7,1305,862,132,28.4,32.4,0,176.3,2.9
7,1310,842,138,28.7,31.9,0,151.8,3
7,1315,867,133,28.6,32.1,0,157.6,3
7,1320,889,130,28.9,31.9,0,160.6,3
7,1325,878,127,28.7,31.8,0,156.8,3.1
7,1330,835,124,28.7,32.5,0,153.5,3.2
7,1335,835,124,28.8,31.2,0,177.9,3.3
7,1340,810,122,28.8,31,0,188.3,3.1
7,1345,810,119,28.9,31.2,0.01,158.2,3.2
7,1350,797,118,28.8,31.9,0.09,200,3.2
7,1355,788,117,29.1,31.1,0.01,185.9,3.2
7,1400,807,118,28.8,31.1,0.04,189.2,3
7,1405,814,122,29.1,30.9,0.05,184.8,3.1
7,1410,817,126,29.1,30.6,0.07,186.9,3.1
7,1415,796,130,29.1,30.3,0.01,197.9,3.2
7,1420,780,133,29.2,30.1,0,199,3.2
7,1425,789,132,29.2,30.3,0.01,188.7,3.2
7,1430,788,127,29.3,29.9,0,197.9,3.2
7,1435,787,126,29.4,30.1,0,180.9,3.1
7,1440,775,126,29.4,29.8,0,176.9,3.2
7,1445,782,129,29.5,30,0,189.5,3.2
7,1450,733,130,29.5,30,0,183.9,3.3
7,1455,742,133,29.5,29.7,0.01,186.5,3.3
7,1500,748,138,29.6,29.7,0.01,183.6,3.2
7,1505,729,136,29.7,29.8,0.01,172.7,3.2
7,1510,691,135,29.6,29.9,0,187.3,3.2
7,1515,671,134,29.6,29.4,0,187,3.2
7,1520,650,134,29.6,29.3,0,177.8,3.2
7,1525,635,134,29.6,29.6,0,170.8,3.2
7,1530,659,133,29.6,29.8,0,175,3
7,1535,626,131,29.7,29.2,0,176,3
7,1540,609,129,29.7,29.2,0.04,170.7,3
7,1545,593,125,29.7,29,0,175.2,2.9
7,1550,575,121,29.7,28.8,0.01,174.3,3
7,1555,567,117,29.6,29,0,173.9,2.9
7,1600,547,116,29.6,29,0,173.1,2.8
7,1605,533,116,29.7,28.8,0,172.9,2.8
7,1610,527,115,29.5,30.7,0,171.8,2.8
7,1615,513,118,29.4,30.8,0,175.5,2.9
7,1620,500,119,29.5,30.8,0,175.4,2.8
7,1625,489,119,29.5,30.7,0,175.2,2.8
7,1630,472,120,29.5,30.3,0,180.6,2.9
7,1635,469,122,29.4,31.1,0,173,2.9
7,1640,473,122,29.4,31.5,0,164.8,2.8
7,1645,464,121,29.3,32.2,0,168,2.8
7,1650,446,118,29.2,32.3,0,156.4,2.7
7,1655,440,116,29.1,32.9,0,157.9,2.6
7,1700,427,113,29.2,32.9,0,158.6,2.6
7,1705,401,109,29.2,32.7,0,159,2.6
7,1710,395,104,29,34,0,175.7,2.6
